age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
18,?,98549,HS-grad,9,Never-married,?,Own-child,White,Female,0,1602,35,United-States,<=50K
76,?,217043,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,<=50K
67,?,165103,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,2174,50,United-States,>50K
29,?,51260,HS-grad,9,Never-married,?,Not-in-family,Black,Male,0,0,40,United-States,<=50K
44,?,177461,Some-college,10,Divorced,?,Unmarried,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
26,?,228457,11th,7,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,?,97075,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,40,United-States,<=50K
50,Private,136898,Assoc-voc,11,Widowed,Exec-managerial,Unmarried,White,Female,0,0,55,?,<=50K
31,Private,119164,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,?,<=50K
64,?,226878,Masters,14,Married-civ-spouse,?,Wife,Black,Female,9386,0,50,Jamaica,>50K
33,Private,130215,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,35,?,<=50K
20,?,285208,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
20,Private,148351,7th-8th,4,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,?,<=50K
29,?,565769,Preschool,1,Never-married,?,Not-in-family,Black,Male,0,0,40,South,<=50K
49,?,227690,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,?,331237,HS-grad,9,Separated,?,Own-child,Black,Female,0,0,20,United-States,<=50K
40,?,246862,Bachelors,13,Widowed,?,Not-in-family,White,Female,0,0,8,United-States,<=50K
24,?,35633,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,11,?,<=50K
24,Private,307133,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,?,<=50K
20,?,322144,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
68,?,353524,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,<=50K
20,?,291746,12th,8,Never-married,?,Own-child,Black,Male,0,0,40,United-States,<=50K
56,Private,68080,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,?,>50K
66,?,28367,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
21,?,231286,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,25,Jamaica,<=50K
61,?,38603,7th-8th,4,Divorced,?,Not-in-family,White,Male,0,0,20,United-States,<=50K
25,Private,97952,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,?,<=50K
25,Private,124111,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,36,?,<=50K
58,?,191830,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,55,United-States,<=50K
28,?,195568,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,15,?,>50K
57,?,190514,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,106151,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,?,>50K
38,?,242221,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,38,United-States,<=50K
20,?,195075,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
29,?,103628,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Female,0,0,4,India,<=50K
63,Private,75813,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States,>50K
75,?,222789,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,9,United-States,<=50K
43,Self-emp-inc,215458,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,45,United-States,>50K
18,?,167875,Some-college,10,Never-married,?,Own-child,White,Female,0,0,16,United-States,<=50K
29,?,199116,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2407,0,40,Dominican-Republic,<=50K
23,?,234108,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,35,United-States,<=50K
20,?,216672,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
68,?,150250,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,1510,30,United-States,<=50K
20,?,50163,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,25,United-States,<=50K
19,?,497414,7th-8th,4,Married-spouse-absent,?,Not-in-family,White,Female,0,0,35,Mexico,<=50K
18,?,471876,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,15,United-States,<=50K
67,?,427422,Some-college,10,Married-civ-spouse,?,Husband,White,Male,2414,0,16,United-States,<=50K
22,?,269221,Assoc-acdm,12,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
23,?,213004,Some-college,10,Never-married,?,Own-child,White,Female,0,1719,30,United-States,<=50K
59,?,168079,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,35,United-States,<=50K
38,?,172855,11th,7,Divorced,?,Unmarried,Black,Female,0,0,20,United-States,<=50K
50,?,199301,Assoc-voc,11,Never-married,?,Unmarried,Black,Female,0,0,16,United-States,<=50K
21,?,278130,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
27,?,200381,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
75,?,33673,Masters,14,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Male,0,0,26,United-States,<=50K
72,?,51216,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,14,United-States,<=50K
19,?,232060,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,252518,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,?,<=50K
35,?,171062,Bachelors,13,Never-married,?,Not-in-family,Black,Male,0,0,40,England,<=50K
22,?,117789,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
57,?,76571,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
46,?,96154,Some-college,10,Never-married,?,Own-child,White,Female,0,0,15,United-States,<=50K
28,?,45613,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
65,?,136431,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,9386,0,40,United-States,>50K
37,?,48915,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,35,United-States,<=50K
42,?,167710,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,18,United-States,<=50K
23,?,116934,10th,6,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
71,?,161027,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,>50K
65,?,193365,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,<=50K
24,?,234791,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,25,United-States,<=50K
18,?,236276,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
32,?,373231,Some-college,10,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
18,?,184502,11th,7,Never-married,?,Own-child,Black,Male,0,0,30,United-States,<=50K
19,?,190093,12th,8,Never-married,?,Not-in-family,Black,Male,0,0,40,United-States,<=50K
52,?,50934,Assoc-acdm,12,Married-civ-spouse,?,Wife,White,Female,0,0,20,United-States,>50K
17,?,179861,10th,6,Never-married,?,Own-child,White,Male,0,0,10,Poland,<=50K
61,Private,185584,Bachelors,13,Widowed,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,40,?,<=50K
25,?,40915,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Female,0,0,15,United-States,<=50K
84,?,157778,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,6,United-States,<=50K
60,?,190497,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
22,?,140001,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
20,?,222007,Some-college,10,Never-married,?,Own-child,White,Male,0,0,24,United-States,<=50K
72,?,305145,Bachelors,13,Widowed,?,Not-in-family,White,Male,0,0,4,United-States,<=50K
48,Private,148254,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,1902,40,?,>50K
25,Private,156163,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,?,<=50K
25,?,420081,Assoc-acdm,12,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
45,?,120131,HS-grad,9,Never-married,?,Other-relative,White,Male,0,0,25,United-States,<=50K
47,?,127441,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,42,United-States,<=50K
29,Private,154571,Some-college,10,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,?,<=50K
45,?,256649,Bachelors,13,Married-civ-spouse,?,Husband,Black,Male,0,0,45,United-States,>50K
50,Private,180195,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K
17,?,179807,10th,6,Never-married,?,Own-child,White,Female,0,0,16,United-States,<=50K
58,?,169590,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
56,?,174533,Bachelors,13,Never-married,?,Unmarried,White,Female,0,0,20,United-States,<=50K
37,Private,474568,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,?,>50K
81,?,143732,1st-4th,2,Widowed,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
48,Private,352614,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,?,>50K
20,?,287681,5th-6th,3,Never-married,?,Not-in-family,White,Male,0,0,25,Mexico,<=50K
50,?,313445,HS-grad,9,Separated,?,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
18,?,211459,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
52,Local-gov,181578,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,40,?,>50K
41,Self-emp-inc,56019,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,50,India,>50K
20,?,197583,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
57,Private,250040,7th-8th,4,Divorced,Prof-specialty,Other-relative,White,Female,0,0,20,?,<=50K
59,?,218764,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,45,United-States,<=50K
21,?,228960,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
17,?,256496,10th,6,Never-married,?,Own-child,White,Male,0,0,35,United-States,<=50K
37,Private,151835,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,>50K
52,?,224793,Bachelors,13,Widowed,?,Not-in-family,White,Female,0,0,8,United-States,<=50K
17,?,188758,10th,6,Never-married,?,Own-child,White,Male,0,0,14,United-States,<=50K
77,?,88545,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,<=50K
57,Private,224174,Assoc-voc,11,Widowed,Craft-repair,Not-in-family,Black,Male,0,0,40,?,<=50K
23,?,44793,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,?,123147,Some-college,10,Never-married,?,Unmarried,White,Female,0,0,25,United-States,<=50K
60,Federal-gov,38749,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,60,Philippines,>50K
66,?,78375,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,<=50K
19,?,138564,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,8,United-States,<=50K
44,?,256211,Assoc-voc,11,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,2129,40,Poland,<=50K
55,?,227243,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,35,Puerto-Rico,<=50K
26,?,102541,10th,6,Never-married,?,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
17,?,141445,9th,5,Never-married,?,Own-child,White,Male,0,0,5,United-States,<=50K
21,?,182288,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
19,?,285177,Some-college,10,Never-married,?,Own-child,White,Male,0,0,18,United-States,<=50K
22,?,157332,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
38,?,36425,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,25,United-States,<=50K
20,?,38455,HS-grad,9,Never-married,?,Other-relative,White,Male,0,0,40,United-States,<=50K
17,?,44789,Some-college,10,Never-married,?,Own-child,White,Male,0,0,15,United-States,<=50K
30,?,159008,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Female,0,0,35,United-States,<=50K
23,Private,48343,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,0,0,27,?,<=50K
29,Private,201954,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,?,<=50K
68,?,294420,Bachelors,13,Widowed,?,Not-in-family,White,Female,0,0,2,United-States,<=50K
45,?,177775,Assoc-voc,11,Never-married,?,Other-relative,White,Female,0,0,32,United-States,<=50K
22,?,393122,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
20,?,256504,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
57,?,172667,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,32,United-States,<=50K
27,?,135046,Some-college,10,Never-married,?,Unmarried,White,Female,0,0,40,United-States,<=50K
26,?,292803,Some-college,10,Divorced,?,Other-relative,White,Female,0,0,35,United-States,<=50K
49,?,141483,10th,6,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
50,?,28765,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
48,Self-emp-inc,106232,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,48,United-States,>50K
24,?,192711,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,41,United-States,<=50K
48,Private,113211,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,>50K
19,?,171868,HS-grad,9,Never-married,?,Own-child,Black,Male,0,0,20,United-States,<=50K
21,?,156780,Some-college,10,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,0,0,15,?,<=50K
62,?,352156,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
29,?,41281,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Male,0,0,50,United-States,<=50K
35,?,35751,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,<=50K
22,?,190290,Some-college,10,Never-married,?,Own-child,White,Male,0,0,65,United-States,<=50K
64,?,228140,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
42,Private,173938,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K
32,?,42894,11th,7,Married-civ-spouse,?,Wife,White,Female,0,0,15,United-States,<=50K
29,?,429696,Some-college,10,Married-civ-spouse,?,Own-child,Black,Female,0,0,14,United-States,<=50K
77,?,309955,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,0,1411,2,United-States,<=50K
40,Private,52849,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,?,>50K
43,Private,171754,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,?,<=50K
67,?,126514,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,4,United-States,<=50K
33,Private,214635,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,?,<=50K
19,?,93604,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
34,Self-emp-not-inc,372793,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,21,?,<=50K
55,?,229029,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,5178,0,20,United-States,>50K
64,Self-emp-inc,182158,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States,>50K
51,?,123429,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
26,?,104756,HS-grad,9,Married-AF-spouse,?,Wife,White,Female,0,1651,42,United-States,<=50K
18,?,104704,11th,7,Never-married,?,Own-child,Black,Male,0,0,25,United-States,<=50K
66,?,188686,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,4,United-States,<=50K
23,?,113301,11th,7,Separated,?,Not-in-family,White,Female,0,0,35,United-States,<=50K
68,?,365350,5th-6th,3,Married-spouse-absent,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
32,?,251120,Some-college,10,Never-married,?,Other-relative,White,Male,0,0,40,United-States,<=50K
65,?,263125,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,2290,0,27,United-States,<=50K
63,?,174817,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,32,United-States,<=50K
74,?,132112,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,48,United-States,<=50K
22,?,142875,10th,6,Never-married,?,Other-relative,White,Male,0,0,40,United-States,<=50K
43,?,96321,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
26,State-gov,162487,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,?,<=50K
70,?,152837,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,20,United-States,<=50K
27,?,168347,HS-grad,9,Separated,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
50,Self-emp-not-inc,203004,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,99999,0,60,United-States,>50K
32,Private,123157,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,?,<=50K
44,?,29841,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,50,United-States,<=50K
59,Private,35723,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,99999,0,40,United-States,>50K
19,?,255117,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,30,United-States,<=50K
24,?,324469,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,38,United-States,<=50K
34,?,165295,7th-8th,4,Separated,?,Unmarried,White,Female,0,0,40,Mexico,<=50K
25,Federal-gov,253135,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,?,<=50K
34,?,203784,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
60,?,167978,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
66,?,106791,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,40,United-States,<=50K
34,?,112584,HS-grad,9,Separated,?,Unmarried,White,Female,0,0,40,United-States,<=50K
70,?,308689,5th-6th,3,Married-civ-spouse,?,Husband,Black,Male,0,0,40,Cuba,<=50K
73,?,30713,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,<=50K
29,?,20877,Some-college,10,Never-married,?,Unmarried,White,Female,0,0,35,United-States,<=50K
65,?,369902,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,8,United-States,<=50K
73,?,86709,Some-college,10,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K
66,?,59056,10th,6,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
21,?,520231,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
61,Self-emp-not-inc,198017,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,?,<=50K
19,?,272166,Some-college,10,Never-married,?,Own-child,White,Male,0,1602,30,United-States,<=50K
64,Local-gov,152172,10th,6,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,40,?,<=50K
34,Private,128016,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,40,United-States,>50K
18,?,323584,Some-college,10,Never-married,?,Own-child,White,Male,0,0,10,United-States,<=50K
65,?,115431,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,<=50K
29,?,236834,Some-college,10,Divorced,?,Own-child,White,Female,0,0,15,United-States,<=50K
76,?,32995,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,5,United-States,<=50K
43,Private,145784,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,?,<=50K
17,?,235661,10th,6,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
44,Self-emp-not-inc,85019,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,?,>50K
22,?,356286,HS-grad,9,Never-married,?,Own-child,Black,Male,0,0,10,United-States,<=50K
22,?,201959,HS-grad,9,Never-married,?,Own-child,Black,Male,0,0,40,United-States,<=50K
72,?,314567,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,8,United-States,<=50K
42,Private,34218,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,99999,0,80,United-States,>50K
