age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
19,Private,87515,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,44,Germany,<=50K
58,Private,365410,Some-college,10,Separated,?,Other-relative,White,Female,0,0,99,United-States,<=50K
67,Private,46449,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,<=50K
49,Self-emp-inc,131826,Prof-school,15,Widowed,Prof-specialty,Unmarried,White,Male,99999,0,50,United-States,>50K
18,Private,98549,HS-grad,9,Never-married,?,Own-child,White,Female,0,1602,35,United-States,<=50K
76,Private,217043,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,<=50K
67,Private,165103,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,2174,50,United-States,>50K
29,Private,51260,HS-grad,9,Never-married,?,Not-in-family,Black,Male,0,0,40,United-States,<=50K
44,Private,177461,Some-college,10,Divorced,?,Unmarried,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
26,Private,228457,11th,7,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,97075,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,40,United-States,<=50K
50,Private,136898,Assoc-voc,11,Widowed,Exec-managerial,Unmarried,White,Female,0,0,55,?,<=50K
31,Private,119164,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,?,<=50K
64,Private,226878,Masters,14,Married-civ-spouse,?,Wife,Black,Female,9386,0,50,Jamaica,>50K
33,Private,130215,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,35,?,<=50K
20,Private,285208,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
20,Private,148351,7th-8th,4,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,?,<=50K
29,Private,565769,Preschool,1,Never-married,?,Not-in-family,Black,Male,0,0,40,South,<=50K
49,Private,227690,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,331237,HS-grad,9,Separated,?,Own-child,Black,Female,0,0,20,United-States,<=50K
40,Private,246862,Bachelors,13,Widowed,?,Not-in-family,White,Female,0,0,8,United-States,<=50K
24,Private,35633,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,11,?,<=50K
24,Private,307133,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,?,<=50K
20,Private,322144,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
68,Private,353524,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,<=50K
20,Private,291746,12th,8,Never-married,?,Own-child,Black,Male,0,0,40,United-States,<=50K
56,Private,68080,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,?,>50K
66,Private,28367,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,231286,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,25,Jamaica,<=50K
61,Private,38603,7th-8th,4,Divorced,?,Not-in-family,White,Male,0,0,20,United-States,<=50K
25,Private,97952,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,?,<=50K
25,Private,124111,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,36,?,<=50K
58,Private,191830,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,55,United-States,<=50K
28,Private,195568,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,15,?,>50K
57,Private,190514,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,106151,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,?,>50K
38,Private,242221,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,38,United-States,<=50K
20,Private,195075,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
29,Private,103628,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Female,0,0,4,India,<=50K
63,Private,75813,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States,>50K
75,Private,222789,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,9,United-States,<=50K
43,Self-emp-inc,215458,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,45,United-States,>50K
18,Private,167875,Some-college,10,Never-married,?,Own-child,White,Female,0,0,16,United-States,<=50K
29,Private,199116,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2407,0,40,Dominican-Republic,<=50K
23,Private,234108,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,35,United-States,<=50K
20,Private,216672,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
68,Private,150250,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,1510,30,United-States,<=50K
20,Private,50163,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,25,United-States,<=50K
19,Private,497414,7th-8th,4,Married-spouse-absent,?,Not-in-family,White,Female,0,0,35,Mexico,<=50K
18,Private,471876,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,15,United-States,<=50K
67,Private,427422,Some-college,10,Married-civ-spouse,?,Husband,White,Male,2414,0,16,United-States,<=50K
22,Private,269221,Assoc-acdm,12,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,213004,Some-college,10,Never-married,?,Own-child,White,Female,0,1719,30,United-States,<=50K
59,Private,168079,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,35,United-States,<=50K
38,Private,172855,11th,7,Divorced,?,Unmarried,Black,Female,0,0,20,United-States,<=50K
50,Private,199301,Assoc-voc,11,Never-married,?,Unmarried,Black,Female,0,0,16,United-States,<=50K
21,Private,278130,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
27,Private,200381,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
75,Private,33673,Masters,14,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Male,0,0,26,United-States,<=50K
72,Private,51216,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,14,United-States,<=50K
19,Private,232060,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,252518,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,?,<=50K
35,Private,171062,Bachelors,13,Never-married,?,Not-in-family,Black,Male,0,0,40,England,<=50K
22,Private,117789,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
57,Private,76571,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,96154,Some-college,10,Never-married,?,Own-child,White,Female,0,0,15,United-States,<=50K
28,Private,45613,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
65,Private,136431,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,9386,0,40,United-States,>50K
37,Private,48915,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,35,United-States,<=50K
42,Private,167710,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,18,United-States,<=50K
23,Private,116934,10th,6,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
71,Private,161027,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,>50K
65,Private,193365,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,<=50K
24,Private,234791,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,25,United-States,<=50K
18,Private,236276,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
32,Private,373231,Some-college,10,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
18,Private,184502,11th,7,Never-married,?,Own-child,Black,Male,0,0,30,United-States,<=50K
19,Private,190093,12th,8,Never-married,?,Not-in-family,Black,Male,0,0,40,United-States,<=50K
52,Private,50934,Assoc-acdm,12,Married-civ-spouse,?,Wife,White,Female,0,0,20,United-States,>50K
17,Private,179861,10th,6,Never-married,?,Own-child,White,Male,0,0,10,Poland,<=50K
61,Private,185584,Bachelors,13,Widowed,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,40,?,<=50K
25,Private,40915,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Female,0,0,15,United-States,<=50K
84,Private,157778,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,6,United-States,<=50K
60,Private,190497,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,140001,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
20,Private,222007,Some-college,10,Never-married,?,Own-child,White,Male,0,0,24,United-States,<=50K
72,Private,305145,Bachelors,13,Widowed,?,Not-in-family,White,Male,0,0,4,United-States,<=50K
48,Private,148254,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,1902,40,?,>50K
25,Private,156163,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,?,<=50K
25,Private,420081,Assoc-acdm,12,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
45,Private,120131,HS-grad,9,Never-married,?,Other-relative,White,Male,0,0,25,United-States,<=50K
47,Private,127441,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,42,United-States,<=50K
29,Private,154571,Some-college,10,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,?,<=50K
45,Private,256649,Bachelors,13,Married-civ-spouse,?,Husband,Black,Male,0,0,45,United-States,>50K
50,Private,180195,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K
17,Private,179807,10th,6,Never-married,?,Own-child,White,Female,0,0,16,United-States,<=50K
58,Private,169590,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
56,Private,174533,Bachelors,13,Never-married,?,Unmarried,White,Female,0,0,20,United-States,<=50K
37,Private,474568,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,?,>50K
81,Private,143732,1st-4th,2,Widowed,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
48,Private,352614,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,?,>50K
20,Private,287681,5th-6th,3,Never-married,?,Not-in-family,White,Male,0,0,25,Mexico,<=50K
50,Private,313445,HS-grad,9,Separated,?,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
18,Private,211459,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
52,Local-gov,181578,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,40,?,>50K
41,Self-emp-inc,56019,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,50,India,>50K
20,Private,197583,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
57,Private,250040,7th-8th,4,Divorced,Prof-specialty,Other-relative,White,Female,0,0,20,?,<=50K
59,Private,218764,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,45,United-States,<=50K
21,Private,228960,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
17,Private,256496,10th,6,Never-married,?,Own-child,White,Male,0,0,35,United-States,<=50K
37,Private,151835,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,>50K
52,Private,224793,Bachelors,13,Widowed,?,Not-in-family,White,Female,0,0,8,United-States,<=50K
17,Private,188758,10th,6,Never-married,?,Own-child,White,Male,0,0,14,United-States,<=50K
77,Private,88545,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,<=50K
57,Private,224174,Assoc-voc,11,Widowed,Craft-repair,Not-in-family,Black,Male,0,0,40,?,<=50K
23,Private,44793,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,123147,Some-college,10,Never-married,?,Unmarried,White,Female,0,0,25,United-States,<=50K
60,Federal-gov,38749,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,60,Philippines,>50K
66,Private,78375,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,<=50K
19,Private,138564,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,8,United-States,<=50K
44,Private,256211,Assoc-voc,11,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,2129,40,Poland,<=50K
55,Private,227243,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,35,Puerto-Rico,<=50K
26,Private,102541,10th,6,Never-married,?,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
17,Private,141445,9th,5,Never-married,?,Own-child,White,Male,0,0,5,United-States,<=50K
21,Private,182288,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,285177,Some-college,10,Never-married,?,Own-child,White,Male,0,0,18,United-States,<=50K
22,Private,157332,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
38,Private,36425,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,25,United-States,<=50K
20,Private,38455,HS-grad,9,Never-married,?,Other-relative,White,Male,0,0,40,United-States,<=50K
17,Private,44789,Some-college,10,Never-married,?,Own-child,White,Male,0,0,15,United-States,<=50K
30,Private,159008,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Female,0,0,35,United-States,<=50K
23,Private,48343,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,0,0,27,?,<=50K
29,Private,201954,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,?,<=50K
68,Private,294420,Bachelors,13,Widowed,?,Not-in-family,White,Female,0,0,2,United-States,<=50K
45,Private,177775,Assoc-voc,11,Never-married,?,Other-relative,White,Female,0,0,32,United-States,<=50K
22,Private,393122,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
20,Private,256504,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
57,Private,172667,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,32,United-States,<=50K
27,Private,135046,Some-college,10,Never-married,?,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Private,292803,Some-college,10,Divorced,?,Other-relative,White,Female,0,0,35,United-States,<=50K
49,Private,141483,10th,6,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
50,Private,28765,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
48,Self-emp-inc,106232,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,48,United-States,>50K
24,Private,192711,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,41,United-States,<=50K
48,Private,113211,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,>50K
19,Private,171868,HS-grad,9,Never-married,?,Own-child,Black,Male,0,0,20,United-States,<=50K
21,Private,156780,Some-college,10,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,0,0,15,?,<=50K
62,Private,352156,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,41281,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Male,0,0,50,United-States,<=50K
35,Private,35751,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,<=50K
22,Private,190290,Some-college,10,Never-married,?,Own-child,White,Male,0,0,65,United-States,<=50K
64,Private,228140,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
42,Private,173938,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K
32,Private,42894,11th,7,Married-civ-spouse,?,Wife,White,Female,0,0,15,United-States,<=50K
29,Private,429696,Some-college,10,Married-civ-spouse,?,Own-child,Black,Female,0,0,14,United-States,<=50K
77,Private,309955,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,0,1411,2,United-States,<=50K
40,Private,52849,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,?,>50K
43,Private,171754,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,?,<=50K
67,Private,126514,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,4,United-States,<=50K
33,Private,214635,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,?,<=50K
19,Private,93604,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
34,Self-emp-not-inc,372793,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,21,?,<=50K
55,Private,229029,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,5178,0,20,United-States,>50K
64,Self-emp-inc,182158,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States,>50K
51,Private,123429,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,104756,HS-grad,9,Married-AF-spouse,?,Wife,White,Female,0,1651,42,United-States,<=50K
18,Private,104704,11th,7,Never-married,?,Own-child,Black,Male,0,0,25,United-States,<=50K
66,Private,188686,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,4,United-States,<=50K
23,Private,113301,11th,7,Separated,?,Not-in-family,White,Female,0,0,35,United-States,<=50K
68,Private,365350,5th-6th,3,Married-spouse-absent,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
32,Private,251120,Some-college,10,Never-married,?,Other-relative,White,Male,0,0,40,United-States,<=50K
65,Private,263125,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,2290,0,27,United-States,<=50K
63,Private,174817,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,32,United-States,<=50K
74,Private,132112,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,48,United-States,<=50K
22,Private,142875,10th,6,Never-married,?,Other-relative,White,Male,0,0,40,United-States,<=50K
43,Private,96321,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
26,State-gov,162487,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,?,<=50K
70,Private,152837,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,20,United-States,<=50K
27,Private,168347,HS-grad,9,Separated,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
50,Self-emp-not-inc,203004,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,99999,0,60,United-States,>50K
32,Private,123157,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,?,<=50K
44,Private,29841,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,50,United-States,<=50K
59,Private,35723,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,99999,0,40,United-States,>50K
19,Private,255117,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,30,United-States,<=50K
24,Private,324469,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,38,United-States,<=50K
34,Private,165295,7th-8th,4,Separated,?,Unmarried,White,Female,0,0,40,Mexico,<=50K
25,Federal-gov,253135,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,?,<=50K
34,Private,203784,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
60,Private,167978,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
66,Private,106791,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,40,United-States,<=50K
